timestamp,location,tweet,username,all_hashtags,followers_count
2022-01-08 09:46:08+00:00,"أبوظبي, الامارات العربية المتح","b'Staff at Ayder Hospital in Mekelle, #Tigray say they are running out of therapeutic foods to treat children like Surafeal\xf0\x9f\x91\x87. #EndTigraySiege NOW. @SenatorRisch @RepGregoryMeeks @RepMcCaul @SecBlinken @POTUS @StateDeptSpox @USAmbUN @SenatorMenendez https://t.co/2doXn4hvdn'",b'merinalw',"['Tigray', 'EndTigraySiege']",574
2022-01-08 09:45:53+00:00,,b'@gregggonsalves @CDCDirector @POTUS @WHCOS @JeffreyZients If the President\xe2\x80\x99s vaccine mandate /or be tested had gone through initially &amp; not continually caught it in courts this whole mess would be a lot less of a mess. Let\xe2\x80\x99s not forget that was the biggest block in the way of getting Covid in control by now. Omi would cause less damage.',b'MyOldFriend___',[],94
2022-01-08 09:45:48+00:00,,"b""@WorldBank @KagutaMuseveni's security agencies: must stop killing innocent Ugandans at night, then in the morning; masquerade as saviors Must watch: https://t.co/vfdImJ2mK0 #Article3UG #RiseupUg #WeAreRemovingADictator  @HouseForeign  @VP @coe  @POTUS  @SenateFloor  @HouseFloor  @SecBlinken""",b'Civilians94',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator']",863
2022-01-08 09:45:39+00:00,,"b""@Mystery_too @emrazz The US has never had a woman potus. NZ, Norway, Denmark, Sweden Germany all had women leading the countries. 8 wonder who's doing better...... \xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80""",b'SherbertMcloud',[],78
2022-01-08 09:45:26+00:00,,"b""@WorldBank Friends of the Dictator, why do you protect killers? Why don't you stop supporting dictatorship governance? #Article3UG #RiseupUg #WeAreRemovingADictator  @HouseForeign  @HouseFloor  @SecBlinken  @SenateFloor  @UN @coe  @UKParliament  @Europarl_EN  @POTUS @VP  @UNHumanRights""",b'ZAfrica',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator']",29
2022-01-08 09:45:23+00:00,"Philadelphia, PA",b'@mattbc @CDCDirector The director of the @CDCgov should resign... immediately.  @POTUS @SenateDems @HouseDemocrats @KamalaHarris @VP',b'AbsolutePigskin',[],330
2022-01-08 09:45:21+00:00,,b'@DisavowTrump20 @joncoopertweets @POTUS Thank you Jesus that we now have a President with a heart &amp; soul!',b'Strystee14',[],0
2022-01-08 09:45:18+00:00,,"b'@POTUS Many democratic countries have more than two parties. Because the world is not just black and white. I wonder, if USA already overcame this political lock with a third party.'",b'tramper42',[],11
2022-01-08 09:45:11+00:00,,"b'@WorldBank Stop sponsoring #AGenocidelnUganda by giving loans to dictator Museveni, in the name of Uganda; to promote the fake Covid19 results by poisoning decent Ugandans for funds from you. #Article3UG #RiseupUg #WeAreRemovingADictator  #UgandaIsBleeding @POTUS @VP @hrw @eu_eeas  @EUatUN'",b'ZAfrica',"['AGenocidelnUganda', 'Article3UG', 'RiseupUg', 'WeAreRemovingADictator', 'UgandaIsBleeding']",29
2022-01-08 09:44:59+00:00,,"b""@kwelkernbc @PeterAlexander @POTUS The GOP didn't even bother to show up to a prayer service to commemorate the assault they helped create. And memorialize the death of officers that died as a result of protecting them.  But YOU blame Biden for this division and not those gutless cowards?""",b'KLG77348431',[],15
2022-01-08 09:44:56+00:00,"San Antonio, TX","b'Yet, in ALL my THOUSANDS and THOUSANDS of PUBLIC critiques of the current President of the United States, @POTUS @JoeBiden, and his Predecessor Donald J. Trump, and his predecessor @POTUS44 @BarackObama, not ONCE have I or did I call ANY of them any names!'",b'syssecserv',[],5084
2022-01-08 09:44:53+00:00,,"b'@JJSchroden @POTUS True Islam, the Islam of Prophet Muhammad SAW is that of peace, harmony and justice. A time will come when Islam and Muslims will be portrayed negatively and the world will be made to believe this. These dreams speak of the time before Imam Al-Mahdi.https://t.co/oukpYwE8Ni https://t.co/dffum2UR2J'",b'SMajeurs',[],11
2022-01-08 09:44:52+00:00,זְאֵב,b'@POTUS @JoeBiden In 2002 I said the w%ar is coming to Mexico from GOD in 2006 china will be the 1st power in 2011 grandson penalty will break the chair in 2019 super moon of wolf blood comes the 3rd world w%ar in 2020 china will win',b'LGallegos23',[],449
2022-01-08 09:44:47+00:00,,"b""@POTUS You'll make sure of it""",b'Michell82459729',[],1
2022-01-08 09:44:46+00:00,,"b""@WorldBank If you can't say anything about the brutality &amp; killings of the election participants, you're useless. #Article3UG #RiseupUg #WeAreRemovingADictator #UgandaIsBleeding #MuseveniStopKillingUgandans #FreeAllPoliticalPrisonersinUganda @SecBlinken @IntlCrimCourt @POTUS @UN @VP  @coe https://t.co/KJnDH6kMsD""",b'Civilians94',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator', 'UgandaIsBleeding', 'MuseveniStopKillingUgandans', 'FreeAllPoliticalPrisonersinUganda']",863
2022-01-08 09:44:38+00:00,,b'@tturnt1 @Lu19854 @robcicero1 @POTUS Brandon.',b'Anderso14400720',[],31
2022-01-08 09:44:35+00:00,,"b""@WorldBank Stop lending the illegitimate gov't of @KagutaMuseveni, it's killing &amp; torturing its own citizens. Plus blackmailing, oppressing, persecuting &amp; suppressing the opposition esp @NUP_Ug (NUP). #Article3UG #RiseupUg #WeAreRemovingADictator #UgandaIsBleeding  @VP @UN @G7 @POTUS @coe""",b'ZAfrica',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator', 'UgandaIsBleeding']",29
2022-01-08 09:44:34+00:00,,"b'On the int\xe2\x80\x99l community\xe2\x80\x99s watch, genocidal @AbiyAhmedAli has normalized the daily bombardment of innocent lives across Tigray. Today, his drones attacked an IDP center in Dedebit, NW Tigray, killing 57 civilians &amp; injuring many more.@POTUS @SecBlinken @PowerUSAID @BorisJohnson'",b'qedamawit',[],688
2022-01-08 09:44:29+00:00,,"b'@JoeShow68347212 @WhitlockRevolu2 @washingtonpost @CityofQuincy @AOC @quincymapolice If POTUS is in my home state I\xe2\x80\x99m the first IP address secret service looks at... for literally zero significant reason but yeah, no bullshit.'",b'buqqalo',[],7
2022-01-08 09:44:24+00:00,,b'@POTUS Quit acting like you care... your administration is responsible',b'Michell82459729',[],1
2022-01-08 09:44:20+00:00,,b'@jamie__derosa @POTUS Yeah',b'allthebest2021',[],8
2022-01-08 09:44:03+00:00,,"b'POTUS was lying when he argued on MARCH 13 ""I saved a lot of money on those jets, didn\'t I? Did I do a good job? More than $725 million on them.""'",b'RealFakeNews_uc',[],1
2022-01-08 09:44:01+00:00,,"b'@WallStreetQuee2 @POTUS @joncoopertweets Yet once again a failure to meet the projected jobs creation number.  And not a small miss, but by half.'",b'DarrenB91241761',[],0
2022-01-08 09:43:59+00:00,Addis Abeba,"b""#AbiyAhmedResignNow immediately he not fitted simply can't control &amp; save life of \xf0\x9f\x87\xaa\xf0\x9f\x87\xb9 ppl!! @POTUS @HouseGOP @USAmbUN  the law is not respected as a minor task of govt is operated in countries !! @ebrro_wworku  @AAA_Amhara @Refugees @HouseGOP @POTUS @SenateDems""",b'Ebrahim53277131',['AbiyAhmedResignNow'],2219
2022-01-08 09:43:59+00:00,,"b""@WorldBank @KagutaMuseveni's security agencies: must stop killing innocent Ugandans at night, then in the morning; masquerade as saviors Must watch: https://t.co/mCQprmftRE #Article3UG #RiseupUg #WeAreRemovingADictator  @HouseForeign  @VP @coe  @POTUS  @SenateFloor  @HouseFloor  @SecBlinken https://t.co/eszjRDh0r8""",b'ZAfrica',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator']",29
2022-01-08 09:43:57+00:00,"Paignton, Devon","b'@JoeNBC @jonathanchait The problem with the Trump right is that their only policy is to stop anything the Democrats want to do . That is not a policy , it\xe2\x80\x99s obstruction, and to be honest that was also the situation for the time when Obama was POTUS .'",b'Pharmacist401',[],667
2022-01-08 09:43:52+00:00,,"b'@daddyhope @POTUS @BBCWorld @cnni @AFP @France24_en @washingtonpost @nytimes The Ethiopian Govt lies about who started the war and it\xe2\x80\x99s falsified No More used to safeguard @PMAbiy dictatorship DEBUNKED. Ethiopia, Tigray &amp; NO MORE MOVEMENT https://t.co/NSpXmhAvCg via @YouTube'",b'neo_tigray',[],7656
2022-01-08 09:43:48+00:00,,"b""@DisavowTrump20 @POTUS I'm from Delaware. Joe help me get my Disability from the VA and I served in the Delaware Guard with Bo.""",b'KenT89004085',[],31
2022-01-08 09:43:43+00:00,,"b""@POTUS The fuck there isn't""",b'Michell82459729',[],1
2022-01-08 09:43:41+00:00,,b'@TerkehhBsc This looks like the most important thing is perfect  @POTUS',b'Ali62409635',[],0
2022-01-08 09:43:36+00:00,"South Carolina, USA",b'This is exactly why @POTUS and @KamalaHarris are the worst scum in DC. To use Jan 6 as their political leverage off the backs of so many deceased Americans make me sick. There was incredible loss on 9/11 and Pearl Harbor. Disgusting! https://t.co/IbzgRNSXKQ',b'mbrew6420',[],158
2022-01-08 09:43:26+00:00,"Dubai,",b'The IC must not look away. The starving children of #Tigray are calling for food and medicine.  #EndTigraySiege #MedicalSupplyForTigray #UNActNow #EUActNow @UN @SecBlinken @POTUS @antonioguterres @EU_Commission @JosepBorrellF https://t.co/jW4MmVYUC8',b'Fre_gual_70',"['Tigray', 'EndTigraySiege', 'MedicalSupplyForTigray', 'UNActNow', 'EUActNow']",9100
2022-01-08 09:43:22+00:00,Serenity USA,b'@DisavowTrump20 @POTUS He\xe2\x80\x99s a Good Dude.',b'BoxMeNotzzz',[],353
2022-01-08 09:43:19+00:00,"Dubai,","b'Emboldened by the silence of world leaders, #Ethiopia is starving children of #Tigray to death.  #EndTigraySiege #MedicalSupplyForTigray #UNActNow #EUActNow @UN @SecBlinken @POTUS @antonioguterres @EU_Commission @JosepBorrellF https://t.co/Fxfaxx9tlU'",b'Fre_gual_70',"['Ethiopia', 'Tigray', 'EndTigraySiege', 'MedicalSupplyForTigray', 'UNActNow', 'EUActNow']",9100
2022-01-08 09:43:16+00:00,זְאֵב,b'@POTUS @JoeBiden na%zi%zito  you sl%eep with the lam%p on https://t.co/TZYKwziX6C',b'LGallegos23',[],449
2022-01-08 09:43:13+00:00,"Dubai,",b'#Tigray children are dying due to lack of food and medicine. #EndTigraySiege #MedicalSupplyForTigray #UNActNow #EUActNow @UN @SecBlinken @POTUS @antonioguterres @EU_Commission @JosepBorrellF https://t.co/loA9DbHX8w',b'Fre_gual_70',"['Tigray', 'EndTigraySiege', 'MedicalSupplyForTigray', 'UNActNow', 'EUActNow']",9100
2022-01-08 09:43:08+00:00,San Francisco ,b'Tje \xe2\x80\x9cMOST EMBARRASSING ACT BY SITTING \xe2\x80\x9cpotus\xe2\x80\x9d n \xe2\x80\x9c AMERICAS \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 \xe2\x80\x9cHISTORY \xe2\x80\x9c! AUGUST 16th 2020! \xe2\x80\x9cSHE NEVER WALKS BEHIND \xe2\x80\x9cANYONE\xe2\x80\x9d\xe2\x80\x9d NEVER \xe2\x80\x9c! ESPECIALLY A CHEMICAL POISON king! trump given a simple soccer ball as throws INTC PROTOCOL WW VV under TJE bus of to A putin thug! EMBARRASSING! https://t.co/DJFy4QVxQo',b'IamArmandoV',[],19
2022-01-08 09:42:56+00:00,,"b""@WorldBank If you can't say anything about the brutality &amp; killings of the election participants, you're useless. #Article3UG #RiseupUg #WeAreRemovingADictator #UgandaIsBleeding #MuseveniStopKillingUgandans #FreeAllPoliticalPrisonersinUganda @SecBlinken @IntlCrimCourt @POTUS @UN @VP  @coe https://t.co/Vf4pTfpnG3""",b'ZAfrica',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator', 'UgandaIsBleeding', 'MuseveniStopKillingUgandans', 'FreeAllPoliticalPrisonersinUganda']",29
2022-01-08 09:42:55+00:00,,"b""@POTUS don't count out infrastructure pace yourself you get to where you're going but don't walk too slow it's cold outside and you need to get there on time""",b'phillipmacon2',[],1
2022-01-08 09:42:53+00:00,"Dubai,",b'Thank you @WHO &amp; @DrTedros for the call to #EndTigraySiege &amp; allow #MedicalSupplyForTigray. #UNActNow #EUActNow @UN @SecBlinken @POTUS @antonioguterres @EU_Commission @JosepBorrellF https://t.co/yyq8peuYT6',b'Fre_gual_70',"['EndTigraySiege', 'MedicalSupplyForTigray', 'UNActNow', 'EUActNow']",9100
2022-01-08 09:42:47+00:00,,b'@POTUS Your whole presidency has been a challenge to America',b'Michell82459729',[],1
2022-01-08 09:42:47+00:00,"Pensacola, FL","b""@marcorubio Rubio's politics have become a mental health issue.  His comment is irrational. Fact: The whole world watched in disbelief and horror as our U.S. Capitol was attacked with the VP and #3 -the Speaker of the House inside. They, and our Democracy, were in peril. And POTUS failed.""",b'desdemona31',[],673
2022-01-08 09:42:34+00:00,,b'@POTUS You sniff childrens hair many times',b'allthebest2021',[],8
2022-01-08 09:42:33+00:00,Las Vegas,"b'@KamalaHarris MVP it wld serve the country better for you &amp;  @POTUS not to go to Atlanta; preaching to the choir, but instead go to WVA, &amp; AZ to encourage Manchin &amp; Senema\xe2\x80\x99s constituents to pressure them to support Voting Rights.'",b'riversl706',[],152
2022-01-08 09:42:22+00:00,San Diego CA,"b'@Christi90711921 @dilligaf442 @POTUS Sure it\'s the ""lowest ever "" because 40,000,000 are living off the welfare checks they voted themselves. It is running out. They\'ll be back.'",b'stringtheoryrob',[],87
2022-01-08 09:42:22+00:00,NH/DC/anon accts may b deleted,b'@AhearnColeen @TheRealHoarse That Biden and his #shippingmagic !  Way ta go @POTUS ! \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd \xf0\x9f\x99\x88\xf0\x9f\x98\xb2\xf0\x9f\x98\x8d',b'YAV_INC',['shippingmagic'],472
2022-01-08 09:42:22+00:00,,"b""@POTUS yes hard man now I got to change my mind I got to really do something cuz I'm finding out these free games that offer free money even if it's small and can't be taxed cuz it's under the deductible for most we need that surge of cash in our financial department""",b'phillipmacon2',[],1
2022-01-08 09:42:16+00:00,,"b'@POTUS I havent gotten the vaccine and i never stopped working. Taking credit for doing nothing again, aye Joe?'",b'tzeny87',[],283
2022-01-08 09:42:09+00:00,,"b""@WorldBank We're tired of injustices going on in our country Uganda, impunity, extrajudicial killings of innocent civilians, excess force used by the military &amp; police, etc. https://t.co/IbFv6JSkXM #Article3UG #RiseupUg #WeAreRemovingADictator  #UgandaIsBleeding @POTUS @eu_eeas @hrw @UN""",b'Civilians94',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator', 'UgandaIsBleeding']",863
2022-01-08 09:42:06+00:00,,"b""@JJSchroden @POTUS Muhammad Qasim is Imam Al-Mahdi. Muhammad Qasim saw in a dream in 1994, that Allah SWT will fulfil the promises made to Qasim, and if not then Allah SWT is not the king of all worlds. Muhammad Qasim's dreams have events of the time of Imam Al-Mahdi. https://t.co/oukpYwE8Ni https://t.co/87OYbXulkw""",b'SMajeurs',[],11
2022-01-08 09:41:56+00:00,,b'#TigrayGenocide #TigrayFamine  #TigrayIsSuffering #TigrayCantWait any longer! @WHO @UN @USUN @unicefchief @irishmissionun @UN_HRC @UNReliefChief @POTUS @JosepBorrellF @ABlinken @antonioguterres  @WomenforWomen @MeTooMVMT @EU_Commission @eu_eeas @ICRC @UNGeneva @RedCross @WFP https://t.co/ig3MhBYmr3',b'GualSmuye_D14',"['TigrayGenocide', 'TigrayFamine', 'TigrayIsSuffering', 'TigrayCantWait']",332
2022-01-08 09:41:56+00:00,up in the mountains,b'@kurtbardella @dkodaat99 @POTUS @thereidout #VoteBlueEliminateRed  \xe2\x98\x9d\xef\xb8\x8f Sound advice \xe2\x98\x9d\xef\xb8\x8f',b'AlicesRabbit2',['VoteBlueEliminateRed'],4467
2022-01-08 09:41:54+00:00,,b'\xe2\x80\x9cThis place is still open 20 years on - a legal black hole.\xe2\x80\x9d   @POTUS you torture them in this hell hole and Afghanistan is left to deal with the ripple effects. How is that fair or justice?  How can you EVEN DARE to advocate for human rights while being in charge of #Guantanamo https://t.co/DmgyJokrPr',b'T_a_h_mina',['Guantanamo'],2317
2022-01-08 09:41:48+00:00,"State College, PA",b'Mans bragging about half his citizens making below poverty wages\xe2\x80\xa6 https://t.co/3oz4mkojzp',b'WryeShaneAnkney',[],103
2022-01-08 09:41:29+00:00,"Hollywood, FL","b'@iSheyman @lorellapraeli @SenSchumer @POTUS How about the Immigrants that were Deported by the Cruelty and Racial practices of ICE against Muslims &amp; Immigrants,Im 58 yrs old lived in USA for 33 yrs paid tax &amp; SS with USC Wife &amp; USC 14yrs child,I Never Caused any danger to the public &amp; I get No Criminal records,please help!'",b'UElabaidy',[],23
2022-01-08 09:41:26+00:00,"Cary, NC","b""@THEMRHORNDOG @POTUS Ah yes, because people can't change, right? You realize it's 2022 and not 1977, correct?""",b'TWhyyoucare',[],55
2022-01-08 09:41:19+00:00,"Kanagawa-ken, Japan",b'Thought so \xf0\x9f\x87\xa7\xf0\x9f\x87\xb8 https://t.co/yCs76l5bpJ',b'ChrisPhenomenon',[],740
2022-01-08 09:41:18+00:00,World,b'@POTUS Now you can have anything and ship it anywhere free worldwide https://t.co/B9cgVg3HPP',b'Ahsan1Pakistan',[],142
2022-01-08 09:41:14+00:00,,"b""@POTUS You didn't post on Twitter once on January 6th about Epiphany.""",b'janelglasson',[],26
2022-01-08 09:41:04+00:00,accra,"b'@POTUS WHEN YOU LIES TOO MUCH YOU WILL BITE YOUR TONGUE, BIDEN WHAT AMERICAN PEOPLE SEES IS WHAT THEY BELIEVED,NOT STORIES OF NIGHTMARES,'",b'MondayA94715717',[],144
2022-01-08 09:41:01+00:00,,"b""@WorldBank We're tired of injustices going on in our country Uganda, impunity, extrajudicial killings of innocent civilians, excess force used by the military &amp; police, etc. https://t.co/ZEEgLTYol3 #Article3UG #RiseupUg #WeAreRemovingADictator  #UgandaIsBleeding @POTUS @eu_eeas @hrw @UN""",b'ZAfrica',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator', 'UgandaIsBleeding']",29
2022-01-08 09:40:56+00:00,"Puddletown,PNW","b""@Frederi63366526 @kurtbardella @SteveSchmidtSES @POTUS @thereidout Only if you're guilty.""",b'bibliofreak217',[],216
2022-01-08 09:40:42+00:00,UAE,"b""@WorldBank Act in Uganda now. It's too much. People have lost lives, and others are crippled. We want actions &amp; sanctions against @KagutaMuseveni's regime. Museveni must go. #RiseUpUg  #Article3UG  #WeAreRemovingADictator #UgandaIsBleeding  @IMFNews @UN @IntlCrimCourt  @POTUS @SecBlinken https://t.co/JE2CmKMqO4""",b'Kyagukay',"['RiseUpUg', 'Article3UG', 'WeAreRemovingADictator', 'UgandaIsBleeding']",258
2022-01-08 09:40:41+00:00,,b'@kwelkernbc @PeterAlexander @POTUS You are blaming Biden for the division in the U.S.?  Not the constant us vs them put out by the GOP or the right wing media. No you blame Biden.  #facepalm',b'KLG77348431',['facepalm'],15
2022-01-08 09:40:23+00:00,,"b""@POTUS and did you find the windows 11 is 64 bit and it's windows NT 10""",b'phillipmacon2',[],1
2022-01-08 09:40:18+00:00,"Amsterdam, Netherland 🇳🇱","b'Staff at Ayder Hospital in Mekelle, #Tigray say they are running out of therapeutic foods to treat children like Surafeal\xf0\x9f\x91\x87. #EndTigraySiege NOW. @SenatorRisch @RepGregoryMeeks @RepMcCaul @SecBlinken @POTUS @StateDeptSpox @USAmbUN @SenatorMenendez https://t.co/6kIccIEWgM'",b'Selamm444444444',"['Tigray', 'EndTigraySiege']",244
2022-01-08 09:40:17+00:00,"City of Angels, Cal If 4 Nyah!",b'@anonymousequal3 @VP @POTUS There very well may be.',b'TheDougKayne',[],725
2022-01-08 09:40:12+00:00,,b'@SenBillCassidy @POTUS @VP Fullfil your promise to us and save #DV2020  #DV2021  through #section60002  we are legal immigrants that the pandemic and the documents processing missed up our DV dream. Give us another chance. @SenatorMenendez @SenatorDurbin @SenatorSinema @SenSchumer @SenCortezMasto',b'Cleophachampion',"['DV2020', 'DV2021', 'section60002']",22
2022-01-08 09:40:08+00:00,VARIOUS,"b'@Mediaite @POTUS IF TRUMP INVITED SUPPORTERS TO DC TO CONDUCT INSURRECTION,   DO YOU THINK HIS APPROACH WAS LAME  WHEN HE SAID TO HIS THOUSANDS OF SUPPORTERS:   ""I know that everyone here will soon be marching over to the Capitol building to peacefully and patriotically make your voices heard"" ??'",b'arizman2',[],337
2022-01-08 09:40:03+00:00,,b'@POTUS There a psychic and they like to suck you\xe2\x80\x99re probably will be all sucks there\xe2\x80\x99s a fire up to',b'DeidreB84521974',[],0
2022-01-08 09:40:01+00:00,UAE,"b'@WorldBank Stop sponsoring #AGenocidelnUganda by giving loans to dictator Museveni, in the name of Uganda; to promote the fake Covid19 results by poisoning decent Ugandans for funds from you. #Article3UG #RiseupUg #WeAreRemovingADictator  #UgandaIsBleeding @POTUS @VP @hrw @eu_eeas  @EUatUN https://t.co/8ZTzdDugUy'",b'Kyagukay',"['AGenocidelnUganda', 'Article3UG', 'RiseupUg', 'WeAreRemovingADictator', 'UgandaIsBleeding']",258
2022-01-08 09:39:56+00:00,,"b""@POTUS I'd rather tune in to my tits being smashed with a hammer!""",b'Michell82459729',[],1
2022-01-08 09:39:54+00:00,,b'@POTUS say everything I ever worked on makes no sense because what I was looking for is optimal settings how to get this hardware to run these files in turbo without overclocking or going below base clock',b'phillipmacon2',[],1
2022-01-08 09:39:49+00:00,"Los Angeles, CA",b'Too thirsty for oil world turns a blind eye as #Azerbaijan proves repeatedly that it\xe2\x80\x99s a #terrorist state. #Aliyev @SecBlinken @POTUS @coe @eucopresident @USAmbOSCE @usosce @OSCE @AnnLinde @Europarl_EN @10DowningStreet @UKParliament @NATO @WhiteHouse @StateDept @UN @hrw @VP https://t.co/wStOk1qxEn',b'vicgerami',"['Azerbaijan', 'terrorist', 'Aliyev']",5038
2022-01-08 09:39:38+00:00,,b'@POTUS You\xe2\x80\x99re looking for me here I am with the witch https://t.co/M5YCwmJyH5',b'DeidreB84521974',[],0
2022-01-08 09:39:33+00:00,,"b""@WorldBank We've enough doubts, approve your loans to the dictator at your own risk. You're not helping Ugandans but rather supporting a genocide. We're aware of your move to approve a loan to the junta @Kaguta. #Article3UG #RiseupUg #WeAreRemovingADictator  @AtlanticCouncil  @POTUS @coe https://t.co/TvIjGSyUiR""",b'Civilians94',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator']",863
2022-01-08 09:39:30+00:00,United States,"b'At what point does our government bear responsibility, for leaving dangerous disinformation on the air to harm/kill the public? @FCC @POTUS @VP @HouseDemocrats @SenateDems @fbi https://t.co/OJsHV7fZgt'",b'Vuduchick',[],3195
2022-01-08 09:39:26+00:00,Connecticut,"b""@lock_dok @JulieKMN @DisavowTrump20 @POTUS oh you mean that doctored video? Yeah, sure. Jim Crow, no that's Trump and the GQP. I can see how you'd be confused though when your only news source is FOX and right-wing spin rags. Bye now. You're no longer worth my time.""",b'tracypaints44',[],364
2022-01-08 09:39:19+00:00,,"b'@POTUS44 @VP @POTUS ""Your Silence Emboldens Hate-Filled Voices"": IIM Students, Staff To PM - NDTV https://t.co/hAxngCqyoZ'",b'AHusain29230157',[],3
2022-01-08 09:39:14+00:00,"Caulfield South, Melbourne",b'@BarbraStreisand Brilliant speech by President Biden said with passion and clarity. Brilliant oration. @MoMcCormick7 @HamillHimself @BradleyWhitford @GaSecofState Greetings from Australia \xf0\x9f\x87\xa6\xf0\x9f\x87\xba In the spirit of protection of fragile democracy. @POTUS @DrBiden',b'JohnSinisgalli',[],131
2022-01-08 09:39:11+00:00,"Florida, USA","b'\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x9a\x95\xef\xb8\x8fFor decades Ginni and Clarence Thomas have been Individually, and as a couple menace to society,especially to Black People, he with his SCOTUS votes,and allegiance to SCOTUS Scalia.Whilst Ginni as a TeaParty Shrilly, tried not just to destroy ObamaCare, but POTUS Obama the man. https://t.co/u7iXI9RfM0'",b'JoyetaAnderson',[],820
2022-01-08 09:39:10+00:00,,"b""@POTUS How about you send them to the border instead? If you were so worried about covid you'd be testing people coming abroad the border illegally!""",b'Michell82459729',[],1
2022-01-08 09:39:10+00:00,,"b""@POTUS Yes there is joey baby!! You won!! That's all the proof we need! Most votes in history??? Bull! That's right up there with Hunter being an artist!!!""",b'GreggHelper',[],0
2022-01-08 09:39:10+00:00,,"b""@WorldBank We've enough doubts, approve your loans to the dictator at your own risk. You're not helping Ugandans but rather supporting a genocide. We're aware of your move to approve a loan to the junta @Kaguta. #Article3UG #RiseupUg #WeAreRemovingADictator  @AtlanticCouncil  @POTUS @coe""",b'ZAfrica',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator']",29
2022-01-08 09:39:03+00:00,,b'@JJSchroden @POTUS Qasim has seen divine dreams since the age of 5. His first dream was a vision of ascension on a stairway that lead towards the clouds and beyond. Qasim\xe2\x80\x99s dreams have many predictions for the future of mankind. https://t.co/oukpYwE8Ni https://t.co/svfgY3ki6z',b'SMajeurs',[],11
2022-01-08 09:38:53+00:00,UAE,"b""@WorldBank Stop lending the illegitimate gov't of @KagutaMuseveni, it's killing &amp; torturing its own citizens. Plus blackmailing, oppressing, persecuting &amp; suppressing the opposition esp @NUP_Ug (NUP). #Article3UG #RiseupUg #WeAreRemovingADictator #UgandaIsBleeding  @VP @UN @G7 @POTUS @coe https://t.co/QpBIIrVejr""",b'Kyagukay',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator', 'UgandaIsBleeding']",258
2022-01-08 09:38:52+00:00,,"b""@POTUS our new generation 2 server platform desktops and laptops which is the reason why the price is so high I'm giving everybody a server tier now it's your turn to be the technological specialist and work with the group but when you look at a file know it belongs to a number""",b'phillipmacon2',[],1
2022-01-08 09:38:46+00:00,"Aventura, FL",b'@POTUS @joncoopertweets with #ALITO and #THOMAS on supreme court you have a right wing politicial court following trump!! so sad!!!',b'jeffreychance1',"['ALITO', 'THOMAS']",37
2022-01-08 09:38:37+00:00,,"b'@POTUS @JoeBiden Hello, Joe, my name is Muhammad, I reside in Yemen. I want you to give me American citizenship. I love America in particular, to New York City. I would like to travel to it a lot and live there forever. I am fluent in the English language, written and spoken, but I do not have mo'",b'allhihah',[],1
2022-01-08 09:38:37+00:00,,"b""@WorldBank We've enough doubts, approve your loans to the dictator at your own risk. You're not helping Ugandans but rather supporting a genocide. We're aware of your move to approve a loan to the junta @Kaguta. #Article3UG #RiseupUg #WeAreRemovingADictator  @AtlanticCouncil  @POTUS @coe https://t.co/YBNXvNKKEX""",b'NooraAh63208918',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator']",113
2022-01-08 09:38:34+00:00,Russia,"b'@sbbmuud @cyndy_jt @POTUS If all these people will get better jobs, who will then do the ones they are doing now?\xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'",b'galos_gann',[],158
2022-01-08 09:38:24+00:00,TOKYO/KYOTO,b'@JezebelKat @Amy_From_Sydney @RBlooms2021 @Pops51215 @Keith__REDMOND @CrossBriton @ross_unborn @DemsAbroad @BernieGranny1 @timewarden1 @jgirl66 @dejafuuled @RedRocky31 @albertksfong1 @dfs3660 @SundeaMeow @Rox_annah @ReSisterChic @princess_kim_k @jensdad4biden @robertjlundberg @LoveMyKiaraM @noneejudi @uber_enigmatic @WilliamFPeters2 @TheDemocrats @MaxSteinerCA @POTUS @VP @WhiteHouse @StateDept @USTreasury Your mid-century furniture!!!',b'Lisa_Twaronite',[],3087
2022-01-08 09:38:03+00:00,UAE,"b""@WorldBank @KagutaMuseveni's security agencies: must stop killing innocent Ugandans at night, then in the morning; masquerade as saviors Must watch: https://t.co/AjKuVicekG #Article3UG #RiseupUg #WeAreRemovingADictator  @HouseForeign  @VP @coe  @POTUS  @SenateFloor  @HouseFloor  @SecBlinken""",b'Kyagukay',"['Article3UG', 'RiseupUg', 'WeAreRemovingADictator']",258
